Circle Test @ YYE. Version 1.1.1.. Simulation on 2023- 6- 2   17h19
          X coord          Y coord          Radius          Time          Local Time
         0.99301695        -0.06950685        0.00551253        0.00010000        0.12533141
         0.98958296        -0.07249708        0.00455343        0.00010000        0.12533141
         0.99608067        -0.06824559        0.00776502        0.00010000        0.12533141
         0.99472353        -0.06742842        0.00158417        0.00010000        0.12533141
         0.99315450        -0.06997805        0.00299373        0.00010000        0.12533141
         0.98923335        -0.06801918        0.00438321        0.00010000        0.12533141
         0.99381890        -0.06094436        0.00843092        0.00010000        0.12533141
         0.99101646        -0.06422438        0.00431419        0.00010000        0.12533141
         0.98413088        -0.06473712        0.00690464        0.00010000        0.12533141
         0.97890213        -0.07744568        0.01374218        0.00010000        0.12533141
         0.97482763        -0.05987276        0.01803910        0.00010000        0.12533141
         0.99614877        -0.05038846        0.02333544        0.00010000        0.12533141
         0.99861932        -0.04965320        0.00257764        0.00010000        0.12533141
         0.99695547        -0.04854342        0.00200000        0.00010100        0.12658473
         0.99675487        -0.04669085        0.00186340        0.00010100        0.12658473
         0.99574012        -0.04858876        0.00215216        0.00010100        0.12658473
         0.99308736        -0.05014412        0.00307510        0.00010100        0.12658473
         0.99851173        -0.05171582        0.00564747        0.00010100        0.12658473
         0.99832193        -0.05367040        0.00200000        0.00010200        0.12783804
         0.99783496        -0.05561020        0.00200000        0.00010300        0.12909136
         0.99777484        -0.05415192        0.00200000        0.00010400        0.13034467
         0.99730529        -0.05450992        0.00200000        0.00010500        0.13159798
 Local Time Threshold =  0.13079029712132989     

 Local Time Threshold =  0.23469481203078107     

 Local Time Threshold =   3.4334771475270177E-002

 Local Time Threshold =  0.17009694966803587     

 Local Time Threshold =   5.4422943320061090E-002

 Local Time Threshold =   4.5928920462464010E-002

 Local Time Threshold =   6.3205714543793229E-002

 Local Time Threshold =  0.10705046709003981     

 Local Time Threshold =   6.5943564136921776E-002

 Local Time Threshold =   4.2439431284847805E-002

 Local Time Threshold =  0.12063260888952654     

 Local Time Threshold =  0.14573098808818657     

 Local Time Threshold =  0.24810555477969065     

 Local Time Threshold =   8.8804781346640931E-003

 Local Time Threshold =  0.24976808903546299     

 Local Time Threshold =   4.2063342898691555E-002

 Local Time Threshold =  0.27907951276008330     

 Local Time Threshold =  0.17258284578374736     

 Local Time Threshold =   1.6690452538864659E-002

 Local Time Threshold =   6.1189295991904910E-002

 Local Time Threshold =   9.0191889134936906E-002

 Local Time Threshold =   5.9962043348542590E-002

 Local Time Threshold =   6.5188724182867891E-002

 Local Time Threshold =   2.9826947950218036E-002

 Local Time Threshold =   2.3806718658666105E-002

 Local Time Threshold =   1.1164687269101907E-002

 Local Time Threshold =  0.15432513044712454     

 Local Time Threshold =  0.21502959493721491     

 Local Time Threshold =   1.8356608964175975E-002

 Local Time Threshold =  0.18865463576502972     

 Local Time Threshold =   5.5090146560125147E-004

 Local Time Threshold =   7.2053413067495548E-002

 Local Time Threshold =   7.3130934324026148E-002

 Local Time Threshold =   1.9385645516938062E-002

 Local Time Threshold =   1.5922445997846195E-002

 Local Time Threshold =   2.6569251011841610E-002

 Local Time Threshold =   9.5412910576993998E-002

 Local Time Threshold =   7.1826180739952020E-002

 Local Time Threshold =   5.7997237656613000E-002

 Local Time Threshold =   2.1508710985690987E-002

 Local Time Threshold =   7.8828261819172463E-002

 Local Time Threshold =  0.12743312681882962     

 Local Time Threshold =  0.13076008141223810     

 Local Time Threshold =   1.7197313867259427E-003

 Local Time Threshold =   8.2750054160347017E-002

 Local Time Threshold =   3.0065221902000846E-003

 Local Time Threshold =   5.8160602270722117E-002

 Local Time Threshold =  0.18976084067817453     

 Local Time Threshold =   5.5543965183386113E-002

 Local Time Threshold =   4.0663791810627518E-003

 Local Time Threshold =  0.10323933215685041     

 Local Time Threshold =  0.20523162019371388     

 Local Time Threshold =   5.4508730218365477E-002

 Local Time Threshold =   8.5046995496513858E-002

 Local Time Threshold =   3.4390805380894680E-002

 Local Time Threshold =   1.6620547599362368E-002

 Local Time Threshold =   3.8188842053995288E-002

 Local Time Threshold =   5.2936385282681367E-002

 Local Time Threshold =   7.3516402245198884E-002

 Local Time Threshold =  0.26967753843105541     

 Local Time Threshold =  0.14055082518571757     

 Local Time Threshold =   1.6753612443105935E-002

 Local Time Threshold =   5.1346649723509660E-003

 Local Time Threshold =  0.12762043095665770     

 Local Time Threshold =  0.12399887054576460     

 Local Time Threshold =   3.8657978643131849E-002

 Local Time Threshold =   8.6242061211818544E-002

 Local Time Threshold =   8.2525805363462199E-002

 Local Time Threshold =   1.5072567055291756E-002

 Local Time Threshold =  0.14684655507914385     

 Local Time Threshold =   7.4635508116506433E-002

 Local Time Threshold =  0.29224580392434879     

 Local Time Threshold =  0.11185792209218796     

 Local Time Threshold =  0.35884720982100948     

 Local Time Threshold =   1.0887667580024799E-002

 Local Time Threshold =   2.3269378120416788E-002

 Local Time Threshold =   6.8048058882864151E-002

 Local Time Threshold =   6.5972381705321909E-002

 Local Time Threshold =   1.8268198119074899E-003

 Local Time Threshold =   3.1249368688301561E-002

 Local Time Threshold =   3.4520657981856481E-002

 Local Time Threshold =   4.1767343345864009E-002

 Local Time Threshold =  0.12712898463655151     

 Local Time Threshold =   4.4042710620319454E-002

 Local Time Threshold =   9.7114476839039093E-002

 Local Time Threshold =   3.0919521345323935E-002

 Local Time Threshold =   2.2640888470590224E-002

 Local Time Threshold =  0.18782657827778876     

 Local Time Threshold =   2.6871112857540142E-002

 Local Time Threshold =   2.7474917768015767E-002

 Local Time Threshold =   1.7656022233343224E-002

 Local Time Threshold =  0.19296901812592834     

 Local Time Threshold =   1.5193515794961981E-002

 Local Time Threshold =   5.3345149429287350E-002

 Local Time Threshold =  0.26225961384813795     

 Local Time Threshold =   4.0727506848674946E-002

